id	license	rightsHolder	institutionCode	collectionCode	basisOfRecord	occurrenceID	recordNumber	organismQuantity	organismQuantityType	occurrenceStatus	eventDate	year	month	day	countryCode	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	scientificName	kingdom	phylum	class	order	family	taxonRank	vernacularName
MST-DK-invasives-668	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-668	668			PRESENT	2017-07-16	2017	07	16	DK	55.63905183	12.51912132		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-669	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-669	669			PRESENT	2017-07-16	2017	07	16	DK	55.75693272	12.51026683		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-670	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-670	670			PRESENT	2017-07-13	2017	07	13	DK	55.96935373	12.41650922		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-671	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-671	671			PRESENT	2017-07-13	2017	07	13	DK	55.65164655	12.21453885		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-672	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-672	672			PRESENT	2017-07-05	2017	07	05	DK	55.39060082	10.27522592		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-673	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-673	673			PRESENT	2017-07-07	2017	07	07	DK	55.66536682	12.25446254		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-674	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-674	674			PRESENT	2017-07-14	2017	07	14	DK	55.64542514	12.33224757		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-675	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-675	675			PRESENT	2017-07-14	2017	07	14	DK	55.64229261	12.37105069		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-676	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-676	676			PRESENT	2017-07-07	2017	07	07	DK	55.72055097	12.36554946		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-677	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-677	677			PRESENT	2017-07-18	2017	07	18	DK	56.41079226	9.792345468		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-678	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-678	678			PRESENT	2017-07-12	2017	07	12	DK	55.03041857	15.11345882		Prunus serotina, Ehrh.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales 	Rosaceae 	SPECIES	Glansbladet hæg
MST-DK-invasives-679	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-679	679			PRESENT	2017-07-11	2017	07	11	DK	55.08086073	15.10076118		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-680	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-680	680			PRESENT	2017-07-20	2017	07	20	DK	55.65159419	12.21674661		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-681	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-681	681			PRESENT	2017-07-21	2017	07	21	DK	55.90266112	12.05867619		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-683	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-683	683			PRESENT	2017-07-24	2017	07	24	DK	56.62780582	9.803335103		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-684	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-684	684			PRESENT	2017-07-24	2017	07	24	DK	55.59848641	12.02035878		Petasites hybridus, (L.) G. Gaertn., B. Mey. & Scherb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Asterales 	Asteraceae 	SPECIES	Rød hestehov
MST-DK-invasives-685	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-685	685			PRESENT	2017-07-24	2017	07	24	DK	55.57109792	11.97870251		Petasites hybridus, (L.) G. Gaertn., B. Mey. & Scherb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Asterales 	Asteraceae 	SPECIES	Rød hestehov
MST-DK-invasives-686	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-686	686			PRESENT	2017-07-24	2017	07	24	DK	55.57036522	11.97718732		Petasites hybridus, (L.) G. Gaertn., B. Mey. & Scherb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Asterales 	Asteraceae 	SPECIES	Rød hestehov
MST-DK-invasives-687	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-687	687			PRESENT	2017-07-25	2017	07	25	DK	55.08158167	10.57400432		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-689	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-689	689			PRESENT	2017-07-26	2017	07	26	DK	55.1398397	9.452902141		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-690	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-690	690			PRESENT	2017-07-26	2017	07	26	DK	55.36576828	9.256200608		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-691	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-691	691			PRESENT	2017-07-27	2017	07	27	DK	54.83611412	11.93577897		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-692	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-692	692			PRESENT	2017-07-27	2017	07	27	DK	55.7077487	12.39933657		Solidago canadensis, L.	Plantae 	Magnoliophyta	Magnoliopsida 	Asterales	Asteraceae 	SPECIES	Canadisk gyldenris
MST-DK-invasives-694	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-694	694			PRESENT	2017-06-06	2017	06	06	DK	55.70750862	12.39900359		Lupinus polyphyllus, Lindl.	Plantae 	Magnoliophyta 	Magnoliopsida 	Fabales 	Fabaceae 	SPECIES	Mangebladet lupin
MST-DK-invasives-695	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-695	695			PRESENT	2017-07-27	2017	07	27	DK	55.7081162	12.39909461		Arion vulgaris Moquin-Tandon, 1855	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Arionidae	SPECIES	Dræbersnegl
MST-DK-invasives-697	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-697	697			PRESENT	2017-07-29	2017	07	29	DK	55.70738568	12.39902475		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-698	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-698	698			PRESENT	2017-07-29	2017	07	29	DK	55.70735928	12.37268602		Solidago canadensis, L.	Plantae 	Magnoliophyta	Magnoliopsida 	Asterales	Asteraceae 	SPECIES	Canadisk gyldenris
MST-DK-invasives-699	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-699	699			PRESENT	2017-06-23	2017	06	23	DK	57.07870185	9.90972825		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-700	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-700	700			PRESENT	2017-06-23	2017	06	23	DK	57.07870185	9.90972825		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-702	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-702	702			PRESENT	2017-08-01	2017	08	01	DK	55.63532189	12.53698962		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-703	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-703	703			PRESENT	2017-08-01	2017	08	01	DK	55.63532189	12.53698962		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-704	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-704	704			PRESENT	2017-08-01	2017	08	01	DK	55.32193349	8.833678204		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-705	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-705	705			PRESENT	2017-08-02	2017	08	02	DK	55.70309224	8.630888398		Cygnus atratus, (Latham, 1790)	Animalia 	Chordata	Aves 	Anseriformes	Anatidae	SPECIES	Sort svane
MST-DK-invasives-706	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-706	706			PRESENT	2017-07-29	2017	07	29	DK	56.23238345	10.74730023		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-707	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-707	707			PRESENT	2017-06-10	2017	06	10	DK	54.98571851	12.11108094		Neogobius melanostomus, (Pallas, 1814)	Animalia 	Chordata	Actinopterygii	Perciformes	Gobiidae 	SPECIES	Sortmundet kutling
MST-DK-invasives-708	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-708	708			PRESENT	2017-06-10	2017	06	10	DK	54.90128992	12.11546552		Neogobius melanostomus, (Pallas, 1814)	Animalia 	Chordata	Actinopterygii	Perciformes	Gobiidae 	SPECIES	Sortmundet kutling
MST-DK-invasives-709	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-709	709			PRESENT	2017-08-04	2017	08	04	DK	55.74738556	12.34808943		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-711	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-711	711			PRESENT	2017-08-04	2017	08	04	DK	55.70307273	12.36684787		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-712	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-712	712			PRESENT	2017-07-08	2017	07	08	DK	55.35370483	11.66866185		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-713	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-713	713			PRESENT	2017-08-05	2017	08	05	DK	55.24747197	11.27508464		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-714	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-714	714			PRESENT	2017-08-05	2017	08	05	DK	55.25281025	11.31924526		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-716	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-716	716			PRESENT	2017-08-01	2017	08	01	DK	54.86692689	9.473787536		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-717	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-717	717			PRESENT	2017-08-01	2017	08	01	DK	54.88687926	9.492655904		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-718	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-718	718			PRESENT	2017-08-06	2017	08	06	DK	54.85992416	9.444259839		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-719	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-719	719			PRESENT	2017-08-06	2017	08	06	DK	54.93317401	8.917170552		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-720	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-720	720			PRESENT	2017-08-07	2017	08	07	DK	56.19920956	9.708983401		Petasites hybridus, (L.) G. Gaertn., B. Mey. & Scherb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Asterales 	Asteraceae 	SPECIES	Rød hestehov
MST-DK-invasives-721	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-721	721			PRESENT	2017-08-08	2017	08	08	DK	55.24750182	11.27567611		Heracleum mantegazzianum, Sommier & Levier	Plantae 	Magnoliophyta 	Magnoliopsida 	Apiales	Apiaceae	SPECIES	Kæmpe-bjørneklo
MST-DK-invasives-723	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-723	723			PRESENT	2017-08-09	2017	08	09	DK	55.94003431	12.52992339		Magallana gigas, (Thunberg, 1793)	Animalia 	Mollusca	Bivalvia 	Ostreida	Ostreidae	SPECIES	Stillehavsøsters
MST-DK-invasives-724	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-724	724			PRESENT	2017-08-09	2017	08	09	DK	56.04381074	12.61938937		Magallana gigas, (Thunberg, 1793)	Animalia 	Mollusca	Bivalvia 	Ostreida	Ostreidae	SPECIES	Stillehavsøsters
MST-DK-invasives-725	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-725	725			PRESENT	2017-08-09	2017	08	09	DK	55.71513818	12.5922008		Magallana gigas, (Thunberg, 1793)	Animalia 	Mollusca	Bivalvia 	Ostreida	Ostreidae	SPECIES	Stillehavsøsters
MST-DK-invasives-726	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-726	726			PRESENT	2017-08-09	2017	08	09	DK	55.4475072	10.65794109		Magallana gigas, (Thunberg, 1793)	Animalia 	Mollusca	Bivalvia 	Ostreida	Ostreidae	SPECIES	Stillehavsøsters
MST-DK-invasives-727	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-727	727			PRESENT	2017-08-09	2017	08	09	DK	56.51691277	8.613837436		Magallana gigas, (Thunberg, 1793)	Animalia 	Mollusca	Bivalvia 	Ostreida	Ostreidae	SPECIES	Stillehavsøsters
MST-DK-invasives-729	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-729	729			PRESENT	2017-08-09	2017	08	09	DK	55.1587285	8.948747368		Prunus serotina, Ehrh.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales 	Rosaceae 	SPECIES	Glansbladet hæg
MST-DK-invasives-730	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-730	730			PRESENT	2017-08-09	2017	08	09	DK	55.65222138	12.62261355		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-731	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-731	731			PRESENT	2017-08-04	2017	08	04	DK	55.59619781	8.423842894		Impatiens glandulifera, Royle	Plantae 	Magnoliophyta 	Magnoliopsida 	Ericales 	Balsaminaceae 	SPECIES	Kæmpe-balsamin
MST-DK-invasives-732	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-732	732			PRESENT	2017-08-10	2017	08	10	DK	55.71352446	10.00725822		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-733	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-733	733			PRESENT	2017-07-30	2017	07	30	DK	55.67630658	8.88060692		Neovison vison, (Schreber, 1777)	Animalia 	Chordata 	Mammalia 	Carnivora 	Mustelidae 	SPECIES	Mink
MST-DK-invasives-734	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-734	734			PRESENT	2017-08-08	2017	08	08	DK	55.85081264	8.199202652		Rosa rugosa, Thunb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales	Rosaceae	SPECIES	Rynket rose
MST-DK-invasives-735	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-735	735			PRESENT	2017-08-10	2017	08	10	DK	55.67801449	8.877650313		Prunus serotina, Ehrh.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales 	Rosaceae 	SPECIES	Glansbladet hæg
MST-DK-invasives-736	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-736	736			PRESENT	2017-07-01	2017	07	01	DK	56.58608833	8.140583088		Rosa rugosa, Thunb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales	Rosaceae	SPECIES	Rynket rose
MST-DK-invasives-737	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-737	737			PRESENT	2017-08-11	2017	08	11	DK	55.85074259	8.200590547		Prunus serotina, Ehrh.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales 	Rosaceae 	SPECIES	Glansbladet hæg
MST-DK-invasives-738	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-738	738			PRESENT	2017-08-01	2017	08	01	DK	57.16299545	9.915190083		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-742	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-742	742			PRESENT	2017-08-13	2017	08	13	DK	56.28161538	10.82751299		Rosa rugosa, Thunb.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales	Rosaceae	SPECIES	Rynket rose
MST-DK-invasives-743	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-743	743			PRESENT	2017-08-12	2017	08	12	DK	56.19912574	10.21823994		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-744	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-744	744			PRESENT	2017-08-13	2017	08	13	DK	55.93885814	11.54423891		Pastinaca sativa, L.	Plantae 	Magnoliophyta	Magnoliopsida 	Apiales 	Apiaceae 	SPECIES	Pastinak
MST-DK-invasives-745	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-745	745			PRESENT	2017-08-13	2017	08	13	DK	55.82035162	12.46157805		Arion vulgaris Moquin-Tandon, 1855	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Arionidae	SPECIES	Dræbersnegl
MST-DK-invasives-746	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-746	746			PRESENT	2017-08-14	2017	08	14	DK	55.64014055	12.37382244		Pastinaca sativa, L.	Plantae 	Magnoliophyta	Magnoliopsida 	Apiales 	Apiaceae 	SPECIES	Pastinak
MST-DK-invasives-747	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-747	747			PRESENT	2017-08-14	2017	08	14	DK	55.64006951	12.37381632		Pastinaca sativa, L.	Plantae 	Magnoliophyta	Magnoliopsida 	Apiales 	Apiaceae 	SPECIES	Pastinak
MST-DK-invasives-748	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-748	748			PRESENT	2017-08-14	2017	08	14	DK	55.07211995	9.298457524		Alopochen aegyptiaca, (Linnaeus, 1766)	Animalia 	Chordata 	Aves 	Anseriformes 	Anatidae 	SPECIES	Nilgås
